"Player","Server","Stroke.Type","Opp.Stroke.Type","Ball.hit.to.lag4","Ball.hit.to.lag3","Ball.hit.to.lag2","Ball.lands","Ball.hit.from","Ball.hit.to","In.out","id","rally_num","hit.to.string","rally_length"
"F","0","FT",NA,NA,NA,NA,"Z4","Z4","Z3","In",300,"67","Z4_Z12_Z9_Z7_Z2_Z12",6
"N","1","BT","FT",NA,NA,"Z4","Z3","Z3","Z4","In",301,"67","Z4_Z12_Z9_Z7_Z2_Z12",6
"F","0","FT","BT",NA,"Z4","Z3","Z4","Z4","Z2","In",302,"67","Z4_Z12_Z9_Z7_Z2_Z12",6
"N","1","BT","FT","Z4","Z3","Z4","Z2","Z2","Z2","In",303,"67","Z4_Z12_Z9_Z7_Z2_Z12",6
"F","0","FL","BT","Z3","Z4","Z2","Z2","Z2","Z3","Long",304,"67","Z4_Z12_Z9_Z7_Z2_Z12",6
"N","0","FT",NA,NA,NA,NA,"Z3","Z3","Z2","In",306,"68","Z3_Z7_Z7_Z4_Z2_Z1",6
"F","1","FT","FT",NA,NA,"Z3","Z2","Z3","Z2","In",307,"68","Z3_Z7_Z7_Z4_Z2_Z1",6
"N","0","BT","FT",NA,"Z3","Z2","Z2","Z2","Z4","In",308,"68","Z3_Z7_Z7_Z4_Z2_Z1",6
"F","1","FT","BT","Z3","Z2","Z2","Z4","Z4","Z2","In",309,"68","Z3_Z7_Z7_Z4_Z2_Z1",6
"N","0","BT","FT","Z2","Z2","Z4","Z2","Z2","Z1","In",310,"68","Z3_Z7_Z7_Z4_Z2_Z1",6
"N","0","FT",NA,NA,NA,NA,"Z4","Z3","Z5","In",312,"69","Z4_Z5_Z7_Z8_Z5_",6
"F","1","FT","FT",NA,NA,"Z4","Z5","Z5","Z2","In",313,"69","Z4_Z5_Z7_Z8_Z5_",6
"N","0","BS","FT",NA,"Z4","Z5","Z2","Z3","Z3","In",314,"69","Z4_Z5_Z7_Z8_Z5_",6
"F","1","FT","BS","Z4","Z5","Z2","Z3","Z3","Z5","In",315,"69","Z4_Z5_Z7_Z8_Z5_",6
"N","0","FT",NA,NA,NA,NA,"Z3","Z3","Z2","In",318,"70","Z3_Z7_Z10_Z14_Z9_Z7",6
"F","1","FT","FT",NA,NA,"Z3","Z2","Z3","Z5","In",319,"70","Z3_Z7_Z10_Z14_Z9_Z7",6
"N","0","FT","FT",NA,"Z3","Z2","Z5","Z5","Z5","In",320,"70","Z3_Z7_Z10_Z14_Z9_Z7",6
"F","1","BT","FT","Z3","Z2","Z5","Z5","Z5","Z4","In",321,"70","Z3_Z7_Z10_Z14_Z9_Z7",6
"N","0","FT","BT","Z2","Z5","Z5","Z4","Z4","Z2","Wide",322,"70","Z3_Z7_Z10_Z14_Z9_Z7",6
"N","0","BT",NA,NA,NA,NA,"Z5","Z4","Z5","In",324,"71","Z5_Z10_Z5_Z10_Z8_Z10",6
"F","1","BT","BT",NA,NA,"Z5","Z5","Z5","Z5","In",325,"71","Z5_Z10_Z5_Z10_Z8_Z10",6
"N","0","FT","BT",NA,"Z5","Z5","Z5","Z5","Z5","In",326,"71","Z5_Z10_Z5_Z10_Z8_Z10",6
"F","1","BT","FT","Z5","Z5","Z5","Z5","Z5","Z3","In",327,"71","Z5_Z10_Z5_Z10_Z8_Z10",6
"N","0","BT","BT","Z5","Z5","Z5","Z3","Z4","Z5","In",328,"71","Z5_Z10_Z5_Z10_Z8_Z10",6
"N","0","BT","BV","AT_NET","Z5","AT_NET","Z5","Z5","Z1","In",334,"72","Z1_Z16_Z10_Z16_Z5_Z15",6
"N","0","BT",NA,NA,NA,NA,"Z4","Z4","Z4","In",336,"73","Z4_Z4_Z7_Z19_Z5",5
"F","1","FT","BT",NA,NA,"Z4","Z4","Z4","Z2","In",337,"73","Z4_Z4_Z7_Z19_Z5",5
"N","0","FT",NA,NA,NA,NA,"Z2","Z3","Z4","In",341,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"F","1","FT","FT",NA,NA,"Z2","Z4","Z4","Z5","In",342,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"N","0","FT","FT",NA,"Z2","Z4","Z5","Z5","Z5","In",343,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"F","1","FT","FT","Z2","Z4","Z5","Z5","Z5","Z2","In",344,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"N","0","BT","FT","Z4","Z5","Z5","Z2","Z3","Z4","In",345,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"F","1","BT","BT","Z5","Z5","Z2","Z4","Z4","Z2","In",346,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"N","0","BS","BT","Z5","Z2","Z4","Z2","Z3","Z5","In",347,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"F","1","BT","BS","Z2","Z4","Z2","Z5","Z5","Z2","In",348,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"N","0","BS","BT","Z4","Z2","Z5","Z2","Z2","Z2","In",349,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"F","1","FT","BS","Z2","Z5","Z2","Z2","Z3","Z2","In",350,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"N","0","BT","FT","Z5","Z2","Z2","Z2","Z2","Z5","In",351,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"F","1","BS","BT","Z2","Z2","Z2","Z5","Z3","Z5","In",352,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"N","0","FT","BS","Z2","Z2","Z5","Z5","Z5","Z2","In",353,"74","Z2_Z9_Z10_Z5_Z7_Z9_Z2_Z10_Z7_Z7_Z2_Z10_Z10_Z11_",15
"N","0","BT",NA,NA,NA,NA,"Z4","Z4","Z3","In",356,"75","Z4_Z3_Z7_Z16_Z3_Z16_Z10",7
"F","1","FT","BT",NA,NA,"Z4","Z3","Z4","Z2","In",357,"75","Z4_Z3_Z7_Z16_Z3_Z16_Z10",7
"N","0","BT",NA,NA,NA,NA,"Z1","Z2","Z3","In",363,"76","Z1_Z8_Z5",3
"F","1","FT","BT",NA,NA,"Z1","Z3","Z4","Z5","In",364,"76","Z1_Z8_Z5",3
"N","0","BT",NA,NA,NA,NA,"Z4","Z4","Z3","In",366,"77","Z4_Z12_Z12_Z13_Z10_Z10_",7
"F","1","FT","BT",NA,NA,"Z4","Z3","Z4","Z3","In",367,"77","Z4_Z12_Z12_Z13_Z10_Z10_",7
"N","0","FT","FT",NA,"Z4","Z3","Z3","Z3","Z4","In",368,"77","Z4_Z12_Z12_Z13_Z10_Z10_",7
"F","1","BT","FT","Z4","Z3","Z3","Z4","Z4","Z5","In",369,"77","Z4_Z12_Z12_Z13_Z10_Z10_",7
"N","0","FT","BT","Z3","Z3","Z4","Z5","Z5","Z5","In",370,"77","Z4_Z12_Z12_Z13_Z10_Z10_",7
"N","0","BT",NA,NA,NA,NA,"Z2","Z2","Z2","In",373,"78","Z2_Z7_Z7_Z11",4
"F","1","FT","BT",NA,NA,"Z2","Z2","Z3","Z2","In",374,"78","Z2_Z7_Z7_Z11",4
"N","0","BT","FT",NA,"Z2","Z2","Z2","Z2","Z2","Long",375,"78","Z2_Z7_Z7_Z11",4
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z2","In",377,"79","Z2_Z7_",3
"F","0","BT",NA,NA,NA,NA,"Z3","Z3","Z4","In",380,"80","Z3_Z13_Z4_Z6",4
"N","1","FT","BT",NA,NA,"Z3","Z4","Z4","Z4","In",381,"80","Z3_Z13_Z4_Z6",4
"F","0","FS","FT",NA,"Z3","Z4","Z4","Z5","Z6","In",382,"80","Z3_Z13_Z4_Z6",4
"F","0","BT",NA,NA,NA,NA,"Z5","Z5","Z3","In",384,"81","Z5_Z8_Z7_Z10_Z5_Z10_Z8_Z7_Z7_Z10_Z5_Z6_Z10",13
"N","1","FT","BT",NA,NA,"Z5","Z3","Z4","Z2","In",385,"81","Z5_Z8_Z7_Z10_Z5_Z10_Z8_Z7_Z7_Z10_Z5_Z6_Z10",13
"F","0","FT","FT",NA,"Z5","Z3","Z2","Z3","Z5","In",386,"81","Z5_Z8_Z7_Z10_Z5_Z10_Z8_Z7_Z7_Z10_Z5_Z6_Z10",13
"N","1","FT","FT","Z5","Z3","Z2","Z5","Z4","Z5","In",387,"81","Z5_Z8_Z7_Z10_Z5_Z10_Z8_Z7_Z7_Z10_Z5_Z6_Z10",13
"F","0","BT","FT","Z3","Z2","Z5","Z5","Z5","Z5","In",388,"81","Z5_Z8_Z7_Z10_Z5_Z10_Z8_Z7_Z7_Z10_Z5_Z6_Z10",13
"N","1","FT","BT","Z2","Z5","Z5","Z5","Z5","Z3","In",389,"81","Z5_Z8_Z7_Z10_Z5_Z10_Z8_Z7_Z7_Z10_Z5_Z6_Z10",13
"F","0","FT","FT","Z5","Z5","Z5","Z3","Z3","Z2","In",390,"81","Z5_Z8_Z7_Z10_Z5_Z10_Z8_Z7_Z7_Z10_Z5_Z6_Z10",13
"N","1","BT","FT","Z5","Z5","Z3","Z2","Z2","Z2","In",391,"81","Z5_Z8_Z7_Z10_Z5_Z10_Z8_Z7_Z7_Z10_Z5_Z6_Z10",13
"F","0","FT","BT","Z5","Z3","Z2","Z2","Z2","Z5","In",392,"81","Z5_Z8_Z7_Z10_Z5_Z10_Z8_Z7_Z7_Z10_Z5_Z6_Z10",13
"N","1","FT","FT","Z3","Z2","Z2","Z5","Z4","Z5","In",393,"81","Z5_Z8_Z7_Z10_Z5_Z10_Z8_Z7_Z7_Z10_Z5_Z6_Z10",13
"F","0","BS","FT","Z2","Z2","Z5","Z5","Z5","Z6","In",394,"81","Z5_Z8_Z7_Z10_Z5_Z10_Z8_Z7_Z7_Z10_Z5_Z6_Z10",13
"N","1","FT","BS","Z2","Z5","Z5","Z6","Z6","Z5","Wide",395,"81","Z5_Z8_Z7_Z10_Z5_Z10_Z8_Z7_Z7_Z10_Z5_Z6_Z10",13
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",397,"82","Z2_Z8_Z7",3
"N","1","FT","FT",NA,NA,"Z2","Z3","Z3","Z2","In",398,"82","Z2_Z8_Z7",3
"F","0","BT",NA,NA,NA,NA,"Z3","Z3","Z5","In",402,"84","Z3_Z10_Z7_Z3_Z9_Z10_Z9_Z9_Z10_Z10_Z10_",12
"N","1","FT","BT",NA,NA,"Z3","Z5","Z4","Z2","In",403,"84","Z3_Z10_Z7_Z3_Z9_Z10_Z9_Z9_Z10_Z10_Z10_",12
"F","0","FT","FT",NA,"Z3","Z5","Z2","Z3","Z3","In",404,"84","Z3_Z10_Z7_Z3_Z9_Z10_Z9_Z9_Z10_Z10_Z10_",12
"N","1","BS","FT","Z3","Z5","Z2","Z3","Z3","Z4","In",405,"84","Z3_Z10_Z7_Z3_Z9_Z10_Z9_Z9_Z10_Z10_Z10_",12
"F","0","FT","BS","Z5","Z2","Z3","Z4","Z5","Z5","In",406,"84","Z3_Z10_Z7_Z3_Z9_Z10_Z9_Z9_Z10_Z10_Z10_",12
"N","1","FT","FT","Z2","Z3","Z4","Z5","Z5","Z4","In",407,"84","Z3_Z10_Z7_Z3_Z9_Z10_Z9_Z9_Z10_Z10_Z10_",12
"F","0","BT","FT","Z3","Z4","Z5","Z4","Z4","Z4","In",408,"84","Z3_Z10_Z7_Z3_Z9_Z10_Z9_Z9_Z10_Z10_Z10_",12
"N","1","FT","BT","Z4","Z5","Z4","Z4","Z4","Z5","In",409,"84","Z3_Z10_Z7_Z3_Z9_Z10_Z9_Z9_Z10_Z10_Z10_",12
"F","0","BT","FT","Z5","Z4","Z4","Z5","Z5","Z5","In",410,"84","Z3_Z10_Z7_Z3_Z9_Z10_Z9_Z9_Z10_Z10_Z10_",12
"N","1","FT","BT","Z4","Z4","Z5","Z5","Z5","Z5","In",411,"84","Z3_Z10_Z7_Z3_Z9_Z10_Z9_Z9_Z10_Z10_Z10_",12
"N","0","BS",NA,NA,NA,NA,"Z1","Z2","Z3","In",414,"85","Z1_Z8_Z10",3
"F","1","FT","BS",NA,NA,"Z1","Z3","Z3","Z5","Wide",415,"85","Z1_Z8_Z10",3
"N","0","BT",NA,NA,NA,NA,"Z4","Z4","Z5","In",417,"86","Z4_Z14_Z10_Z5_Z8_Z10_Z8_Z12_",9
"F","1","FT","BT",NA,NA,"Z4","Z5","Z5","Z5","In",418,"86","Z4_Z14_Z10_Z5_Z8_Z10_Z8_Z12_",9
"N","0","FT","FT",NA,"Z4","Z5","Z5","Z5","Z5","In",419,"86","Z4_Z14_Z10_Z5_Z8_Z10_Z8_Z12_",9
"F","1","BS","FT","Z4","Z5","Z5","Z5","Z4","Z3","In",420,"86","Z4_Z14_Z10_Z5_Z8_Z10_Z8_Z12_",9
"N","0","FT","BS","Z5","Z5","Z5","Z3","Z3","Z5","In",421,"86","Z4_Z14_Z10_Z5_Z8_Z10_Z8_Z12_",9
"F","1","BT","FT","Z5","Z5","Z3","Z5","Z4","Z3","In",422,"86","Z4_Z14_Z10_Z5_Z8_Z10_Z8_Z12_",9
"N","0","BT","BT","Z5","Z3","Z5","Z3","Z3","Z3","In",423,"86","Z4_Z14_Z10_Z5_Z8_Z10_Z8_Z12_",9
"N","0","FT",NA,NA,NA,NA,"Z3","Z3","Z4","In",426,"87","Z3_Z4_Z10",3
"F","1","FT","FT",NA,NA,"Z3","Z4","Z4","Z5","Wide",427,"87","Z3_Z4_Z10",3
"N","0","FT",NA,NA,NA,NA,"Z5","Z4","Z5","In",429,"88","Z5_Z5_Z8_Z9_Z8_Z8_Z7_Z10_",9
"F","1","BT","FT",NA,NA,"Z5","Z5","Z5","Z3","In",430,"88","Z5_Z5_Z8_Z9_Z8_Z8_Z7_Z10_",9
"N","0","FT","BT",NA,"Z5","Z5","Z3","Z3","Z4","In",431,"88","Z5_Z5_Z8_Z9_Z8_Z8_Z7_Z10_",9
"F","1","FT","FT","Z5","Z5","Z3","Z4","Z4","Z3","In",432,"88","Z5_Z5_Z8_Z9_Z8_Z8_Z7_Z10_",9
"N","0","BT","FT","Z5","Z3","Z4","Z3","Z3","Z3","In",433,"88","Z5_Z5_Z8_Z9_Z8_Z8_Z7_Z10_",9
"F","1","FT","BT","Z3","Z4","Z3","Z3","Z3","Z2","In",434,"88","Z5_Z5_Z8_Z9_Z8_Z8_Z7_Z10_",9
"N","0","BT","FT","Z4","Z3","Z3","Z2","Z2","Z5","In",435,"88","Z5_Z5_Z8_Z9_Z8_Z8_Z7_Z10_",9
"F","0","BT",NA,NA,NA,NA,"Z5","Z5","Z2","Wide",440,"90","Z5_Z7",2
"F","0","BT",NA,NA,NA,NA,"Z3","Z3","Z3","In",442,"91","Z3_Z8_Z7",3
"N","1","FT","BT",NA,NA,"Z3","Z3","Z2","Z2","Wide",443,"91","Z3_Z8_Z7",3
"F","0","BT",NA,NA,NA,NA,"Z5","Z5","Z3","In",445,"92","Z5_Z8_Z8_Z7_Z16_",6
"N","1","BT","BT",NA,NA,"Z5","Z3","Z3","Z3","In",446,"92","Z5_Z8_Z8_Z7_Z16_",6
"F","0","FT","BT",NA,"Z5","Z3","Z3","Z3","Z2","In",447,"92","Z5_Z8_Z8_Z7_Z16_",6
"F","0","BL",NA,NA,NA,NA,"Z3","Z3","Z4","In",451,"93","Z3_Z9_Z10_Z12_Z12_",6
"N","1","FT","BL",NA,NA,"Z3","Z4","Z3","Z5","In",452,"93","Z3_Z9_Z10_Z12_Z12_",6
"F","0","BT","FT",NA,"Z3","Z4","Z5","Z5","Z3","In",453,"93","Z3_Z9_Z10_Z12_Z12_",6
"N","1","FT","BT","Z3","Z4","Z5","Z3","Z3","Z3","In",454,"93","Z3_Z9_Z10_Z12_Z12_",6
"N","0","FT",NA,NA,NA,NA,"Z3","Z3","Z2","In",457,"94","Z3_Z2_Z7",3
"F","1","FT","FT",NA,NA,"Z3","Z2","Z3","Z2","In",458,"94","Z3_Z2_Z7",3
"N","0","BT",NA,NA,NA,NA,"Z1","Z2","Z4","In",463,"96","Z1_Z4_Z13",3
"F","1","FT","BT",NA,NA,"Z1","Z4","Z4","Z4","In",464,"96","Z1_Z4_Z13",3
"N","0","BT",NA,NA,NA,NA,"Z4","Z4","Z5","In",466,"97","Z4_Z5_Z7_Z10_Z12",5
"F","1","BT","BT",NA,NA,"Z4","Z5","Z4","Z2","In",467,"97","Z4_Z5_Z7_Z10_Z12",5
"N","0","BT","BT",NA,"Z4","Z5","Z2","Z4","Z5","In",468,"97","Z4_Z5_Z7_Z10_Z12",5
"F","1","BL","BT","Z4","Z5","Z2","Z5","Z4","Z3","Long",469,"97","Z4_Z5_Z7_Z10_Z12",5
"N","0","BT",NA,NA,NA,NA,"Z2","Z2","Z4","In",471,"98","Z2_Z9_",3
"N","0","BS",NA,NA,NA,NA,"Z4","Z4","Z4","In",474,"99","Z4_Z4_",3
"F","0","BT",NA,NA,NA,NA,"Z3","Z3","Z5","In",481,"102","Z3_Z10_Z7_Z12",4
"N","1","FT","BT",NA,NA,"Z3","Z5","Z4","Z2","In",482,"102","Z3_Z10_Z7_Z12",4
"F","0","FT","FT",NA,"Z3","Z5","Z2","Z3","Z3","Long",483,"102","Z3_Z10_Z7_Z12",4
"F","0","FT",NA,NA,NA,NA,"Z2","Z3","Z4","In",494,"106","Z2_Z9_Z8_Z9_Z7_Z12_Z10_Z8_Z8_Z10_Z5_Z14",12
"N","1","FT","FT",NA,NA,"Z2","Z4","Z4","Z3","In",495,"106","Z2_Z9_Z8_Z9_Z7_Z12_Z10_Z8_Z8_Z10_Z5_Z14",12
"F","0","FT","FT",NA,"Z2","Z4","Z3","Z4","Z4","In",496,"106","Z2_Z9_Z8_Z9_Z7_Z12_Z10_Z8_Z8_Z10_Z5_Z14",12
"N","1","FT","FT","Z2","Z4","Z3","Z4","Z4","Z2","In",497,"106","Z2_Z9_Z8_Z9_Z7_Z12_Z10_Z8_Z8_Z10_Z5_Z14",12
"F","0","FT","FT","Z4","Z3","Z4","Z2","Z3","Z3","In",498,"106","Z2_Z9_Z8_Z9_Z7_Z12_Z10_Z8_Z8_Z10_Z5_Z14",12
"N","1","BT","FT","Z3","Z4","Z2","Z3","Z3","Z5","In",499,"106","Z2_Z9_Z8_Z9_Z7_Z12_Z10_Z8_Z8_Z10_Z5_Z14",12
"F","0","BT","BT","Z4","Z2","Z3","Z5","Z4","Z3","In",500,"106","Z2_Z9_Z8_Z9_Z7_Z12_Z10_Z8_Z8_Z10_Z5_Z14",12
"N","1","BT","BT","Z2","Z3","Z5","Z3","Z3","Z3","In",501,"106","Z2_Z9_Z8_Z9_Z7_Z12_Z10_Z8_Z8_Z10_Z5_Z14",12
"F","0","FT","BT","Z3","Z5","Z3","Z3","Z3","Z5","In",502,"106","Z2_Z9_Z8_Z9_Z7_Z12_Z10_Z8_Z8_Z10_Z5_Z14",12
"N","1","FT","FT","Z5","Z3","Z3","Z5","Z4","Z5","In",503,"106","Z2_Z9_Z8_Z9_Z7_Z12_Z10_Z8_Z8_Z10_Z5_Z14",12
"F","0","BT","FT","Z3","Z3","Z5","Z5","Z5","Z5","Long",504,"106","Z2_Z9_Z8_Z9_Z7_Z12_Z10_Z8_Z8_Z10_Z5_Z14",12
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z2","Long",516,"112","Z2_Z11",2
"F","0","FT",NA,NA,NA,NA,"Z4","Z4","Z3","In",518,"113","Z4_Z8_Z9_Z11_Z5_Z7_Z12",7
"N","1","FT","FT",NA,NA,"Z4","Z3","Z3","Z4","In",519,"113","Z4_Z8_Z9_Z11_Z5_Z7_Z12",7
"F","0","BT","FT",NA,"Z4","Z3","Z4","Z4","Z2","In",520,"113","Z4_Z8_Z9_Z11_Z5_Z7_Z12",7
"N","1","BT","BT","Z4","Z3","Z4","Z2","Z3","Z5","In",521,"113","Z4_Z8_Z9_Z11_Z5_Z7_Z12",7
"F","0","BT","BT","Z3","Z4","Z2","Z5","Z4","Z2","In",522,"113","Z4_Z8_Z9_Z11_Z5_Z7_Z12",7
"N","1","BT","BT","Z4","Z2","Z5","Z2","Z3","Z3","Long",523,"113","Z4_Z8_Z9_Z11_Z5_Z7_Z12",7
"F","0","FL",NA,NA,NA,NA,"Z2","Z2","Z3","Long",525,"114","Z2_Z12",2
"F","0","FT",NA,NA,NA,NA,"Z5","Z5","Z3","In",527,"115","Z5_Z8_Z11_Z10_Z5_Z7",6
"N","1","BT","FT",NA,NA,"Z5","Z3","Z3","Z2","In",528,"115","Z5_Z8_Z11_Z10_Z5_Z7",6
"F","0","FT","BT",NA,"Z5","Z3","Z2","Z2","Z5","In",529,"115","Z5_Z8_Z11_Z10_Z5_Z7",6
"N","1","FT","FT","Z5","Z3","Z2","Z5","Z5","Z5","In",530,"115","Z5_Z8_Z11_Z10_Z5_Z7",6
"F","0","BT","FT","Z3","Z2","Z5","Z5","Z5","Z2","In",531,"115","Z5_Z8_Z11_Z10_Z5_Z7",6
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",533,"116","Z2_Z8_Z8_Z10_Z7_Z7",6
"N","1","FT","FT",NA,NA,"Z2","Z3","Z3","Z3","In",534,"116","Z2_Z8_Z8_Z10_Z7_Z7",6
"F","0","FT","FT",NA,"Z2","Z3","Z3","Z3","Z5","In",535,"116","Z2_Z8_Z8_Z10_Z7_Z7",6
"N","1","FT","FT","Z2","Z3","Z3","Z5","Z5","Z2","In",536,"116","Z2_Z8_Z8_Z10_Z7_Z7",6
"F","0","FT","FT","Z3","Z3","Z5","Z2","Z2","Z2","In",537,"116","Z2_Z8_Z8_Z10_Z7_Z7",6
"F","0","FT",NA,NA,NA,NA,"Z4","Z4","Z3","In",539,"117","Z4_Z8_Z8_Z8_Z10_Z17_Z1_Z17_Z4_Z10_Z16_Z7",12
"N","1","FT","FT",NA,NA,"Z4","Z3","Z3","Z3","In",540,"117","Z4_Z8_Z8_Z8_Z10_Z17_Z1_Z17_Z4_Z10_Z16_Z7",12
"F","0","FT","FT",NA,"Z4","Z3","Z3","Z4","Z3","In",541,"117","Z4_Z8_Z8_Z8_Z10_Z17_Z1_Z17_Z4_Z10_Z16_Z7",12
