"Player","Server","Stroke.Type","Opp.Stroke.Type","Ball.hit.to.lag4","Ball.hit.to.lag3","Ball.hit.to.lag2","Ball.lands","Ball.hit.from","Ball.hit.to","In.out","id","rally_num","hit.to.string","rally_length"
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z5","In",1285,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"DP","1","FT","BS",NA,NA,"Z5","Z5","Z5","Z5","In",1286,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"F","0","BS","FT",NA,"Z5","Z5","Z5","Z5","Z5","In",1287,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"DP","1","FT","BS","Z5","Z5","Z5","Z5","Z5","Z2","In",1288,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"F","0","FT","FT","Z5","Z5","Z5","Z2","Z2","Z2","In",1289,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"DP","1","FT","FT","Z5","Z5","Z2","Z2","Z2","Z5","In",1290,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"F","0","BS","FT","Z5","Z2","Z2","Z5","Z5","Z3","In",1291,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"DP","1","FT","BS","Z2","Z2","Z5","Z3","Z3","Z3","In",1292,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"F","0","FT","FT","Z2","Z5","Z3","Z3","Z3","Z3","In",1293,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"DP","1","FT","FT","Z5","Z3","Z3","Z3","Z3","Z5","In",1294,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"F","0","BS","FT","Z3","Z3","Z3","Z5","Z5","Z5","In",1295,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"DP","1","BT","BS","Z3","Z3","Z5","Z5","Z5","Z2","In",1296,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"F","0","FS","BT","Z3","Z5","Z5","Z2","Z2","Z3","In",1297,232,"Z5_Z10_Z10_Z10_Z7_Z2_Z10_Z8_Z8_Z8_Z5_Z5_Z11_Z8_Z10",15
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","Long",1300,233,"Z2_Z12",2
"DP","0","FS",NA,NA,NA,NA,"Z4","Z4","Z3","In",1302,234,"Z4_Z3_Z5_Z16_Z7",5
"F","1","FV","FS",NA,NA,"Z4","Z3","Z3","Z5","In",1303,234,"Z4_Z3_Z5_Z16_Z7",5
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",1307,235,"Z2_Z3_Z13",3
"F","1","FV","FT",NA,NA,"Z2","Z3","Z3","Z4","Long",1308,235,"Z2_Z3_Z13",3
"DP","0","FT",NA,NA,NA,NA,"Z4","Z4","Z2","Long",1310,236,"Z4_Z7",2
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",1312,237,"Z2_Z8_Z8_Z10_Z10_Z7_Z2_Z5_Z10",9
"F","1","FT","FT",NA,NA,"Z2","Z3","Z3","Z3","In",1313,237,"Z2_Z8_Z8_Z10_Z10_Z7_Z2_Z5_Z10",9
"DP","0","FT","FT",NA,"Z2","Z3","Z3","Z3","Z5","In",1314,237,"Z2_Z8_Z8_Z10_Z10_Z7_Z2_Z5_Z10",9
"F","1","BS","FT","Z2","Z3","Z3","Z5","Z5","Z5","In",1315,237,"Z2_Z8_Z8_Z10_Z10_Z7_Z2_Z5_Z10",9
"DP","0","BS","BS","Z3","Z3","Z5","Z5","Z5","Z2","In",1316,237,"Z2_Z8_Z8_Z10_Z10_Z7_Z2_Z5_Z10",9
"F","1","FT","BS","Z3","Z5","Z5","Z2","Z2","Z2","In",1317,237,"Z2_Z8_Z8_Z10_Z10_Z7_Z2_Z5_Z10",9
"DP","0","FS","FT","Z5","Z5","Z2","Z2","Z2","Z5","In",1318,237,"Z2_Z8_Z8_Z10_Z10_Z7_Z2_Z5_Z10",9
"F","1","BS","FS","Z5","Z2","Z2","Z5","Z4","Z5","In",1319,237,"Z2_Z8_Z8_Z10_Z10_Z7_Z2_Z5_Z10",9
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z3","In",1321,238,"Z3_Z12_Z12_Z9_Z9_Z8_Z11_Z7",8
"DP","1","FT","BS",NA,NA,"Z3","Z3","Z3","Z3","In",1322,238,"Z3_Z12_Z12_Z9_Z9_Z8_Z11_Z7",8
"F","0","FT","FT",NA,"Z3","Z3","Z3","Z3","Z4","In",1323,238,"Z3_Z12_Z12_Z9_Z9_Z8_Z11_Z7",8
"DP","1","BT","FT","Z3","Z3","Z3","Z4","Z4","Z4","In",1324,238,"Z3_Z12_Z12_Z9_Z9_Z8_Z11_Z7",8
"F","0","FT","BT","Z3","Z3","Z4","Z4","Z4","Z3","In",1325,238,"Z3_Z12_Z12_Z9_Z9_Z8_Z11_Z7",8
"DP","1","FT","FT","Z3","Z4","Z4","Z3","Z3","Z2","In",1326,238,"Z3_Z12_Z12_Z9_Z9_Z8_Z11_Z7",8
"F","0","FS",NA,NA,NA,NA,"Z4","Z4","Z4","In",1329,239,"Z4_Z13_Z10",3
"DP","1","FS","FS",NA,NA,"Z4","Z4","Z4","Z5","Wide",1330,239,"Z4_Z13_Z10",3
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",1332,240,"Z3_Z4_Z7",3
"DP","1","FT","BS",NA,NA,"Z3","Z4","Z4","Z2","In",1333,240,"Z3_Z4_Z7",3
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z3","Long",1335,241,"Z5_Z12",2
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",1337,242,"Z5_Z9_Z10_Z11_Z11_Z10_Z10_Z7_Z7_Z7_Z14",11
"DP","1","FT","BS",NA,NA,"Z5","Z4","Z4","Z5","In",1338,242,"Z5_Z9_Z10_Z11_Z11_Z10_Z10_Z7_Z7_Z7_Z14",11
"F","0","BS","FT",NA,"Z5","Z4","Z5","Z5","Z2","In",1339,242,"Z5_Z9_Z10_Z11_Z11_Z10_Z10_Z7_Z7_Z7_Z14",11
"DP","1","FT","BS","Z5","Z4","Z5","Z2","Z2","Z2","In",1340,242,"Z5_Z9_Z10_Z11_Z11_Z10_Z10_Z7_Z7_Z7_Z14",11
"F","0","FT","FT","Z4","Z5","Z2","Z2","Z2","Z5","In",1341,242,"Z5_Z9_Z10_Z11_Z11_Z10_Z10_Z7_Z7_Z7_Z14",11
"DP","1","BT","FT","Z5","Z2","Z2","Z5","Z5","Z5","In",1342,242,"Z5_Z9_Z10_Z11_Z11_Z10_Z10_Z7_Z7_Z7_Z14",11
"F","0","BS","BT","Z2","Z2","Z5","Z5","Z5","Z2","In",1343,242,"Z5_Z9_Z10_Z11_Z11_Z10_Z10_Z7_Z7_Z7_Z14",11
"DP","1","FT","BS","Z2","Z5","Z5","Z2","Z2","Z2","In",1344,242,"Z5_Z9_Z10_Z11_Z11_Z10_Z10_Z7_Z7_Z7_Z14",11
"F","0","FT","FT","Z5","Z5","Z2","Z2","Z2","Z2","In",1345,242,"Z5_Z9_Z10_Z11_Z11_Z10_Z10_Z7_Z7_Z7_Z14",11
"DP","1","FT","FT","Z5","Z2","Z2","Z2","Z2","Z5","In",1346,242,"Z5_Z9_Z10_Z11_Z11_Z10_Z10_Z7_Z7_Z7_Z14",11
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z4","In",1348,243,"Z5_Z9_Z9_Z14_Z9_Z12",6
"F","1","BS","BT",NA,NA,"Z5","Z4","Z4","Z4","In",1349,243,"Z5_Z9_Z9_Z14_Z9_Z12",6
"DP","0","BT","BS",NA,"Z5","Z4","Z4","Z5","Z5","In",1350,243,"Z5_Z9_Z9_Z14_Z9_Z12",6
"F","1","BS","BT","Z5","Z4","Z4","Z5","Z5","Z4","In",1351,243,"Z5_Z9_Z9_Z14_Z9_Z12",6
"DP","0","FT","BS","Z4","Z4","Z5","Z4","Z5","Z3","Long",1352,243,"Z5_Z9_Z9_Z14_Z9_Z12",6
"DP","0","FT",NA,NA,NA,NA,"Z3","Z3","Z4","Long",1354,244,"Z3_Z13",2
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z5","In",1356,245,"Z5_Z5_Z10",3
"DP","0","BT",NA,NA,NA,NA,"Z3","Z3","Z4","In",1359,246,"Z3_Z9_Z8_Z12_Z9_Z14_Z14_Z7_Z14",9
"F","1","BS","BT",NA,NA,"Z3","Z4","Z4","Z3","In",1360,246,"Z3_Z9_Z8_Z12_Z9_Z14_Z14_Z7_Z14",9
"DP","0","BT","BS",NA,"Z3","Z4","Z3","Z4","Z3","In",1361,246,"Z3_Z9_Z8_Z12_Z9_Z14_Z14_Z7_Z14",9
"F","1","FT","BT","Z3","Z4","Z3","Z3","Z3","Z4","In",1362,246,"Z3_Z9_Z8_Z12_Z9_Z14_Z14_Z7_Z14",9
"DP","0","BT","FT","Z4","Z3","Z3","Z4","Z4","Z5","In",1363,246,"Z3_Z9_Z8_Z12_Z9_Z14_Z14_Z7_Z14",9
"F","1","BS","BT","Z3","Z3","Z4","Z5","Z5","Z5","In",1364,246,"Z3_Z9_Z8_Z12_Z9_Z14_Z14_Z7_Z14",9
"DP","0","FT","BS","Z3","Z4","Z5","Z5","Z5","Z2","In",1365,246,"Z3_Z9_Z8_Z12_Z9_Z14_Z14_Z7_Z14",9
"F","1","FT","FT","Z4","Z5","Z5","Z2","Z2","Z5","Long",1366,246,"Z3_Z9_Z8_Z12_Z9_Z14_Z14_Z7_Z14",9
"DP","0","FT",NA,NA,NA,NA,"Z4","Z4","Z3","In",1368,247,"Z4_Z8_Z12",3
"F","1","FT","FT",NA,NA,"Z4","Z3","Z3","Z3","Long",1369,247,"Z4_Z8_Z12",3
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",1371,248,"Z2_Z12_Z6",3
"DP","0","FT",NA,NA,NA,NA,"Z4","Z4","Z3","In",1374,249,"Z4_Z12_Z10_Z13",4
"F","1","FS","FT",NA,NA,"Z4","Z3","Z3","Z5","In",1375,249,"Z4_Z12_Z10_Z13",4
"DP","0","FT","FS",NA,"Z4","Z3","Z5","Z5","Z4","Long",1376,249,"Z4_Z12_Z10_Z13",4
"DP","0","BT",NA,NA,NA,NA,"Z3","Z3","Z4","In",1378,250,"Z3_Z13_Z5",3
"F","1","FT","BT",NA,NA,"Z3","Z4","Z4","Z5","Wide",1379,250,"Z3_Z13_Z5",3
"DP","0","FT",NA,NA,NA,NA,"Z4","Z4","Z3","In",1381,251,"Z4_Z12_Z12_Z12",4
"F","1","FT","FT",NA,NA,"Z4","Z3","Z3","Z3","In",1382,251,"Z4_Z12_Z12_Z12",4
"DP","0","FT","FT",NA,"Z4","Z3","Z3","Z3","Z3","Long",1383,251,"Z4_Z12_Z12_Z12",4
"DP","0","BT",NA,NA,NA,NA,"Z2","Z2","Z3","In",1385,252,"Z2_Z12_Z7_Z10_Z9_Z8_Z7_Z13",8
"F","1","FT","BT",NA,NA,"Z2","Z3","Z3","Z2","In",1386,252,"Z2_Z12_Z7_Z10_Z9_Z8_Z7_Z13",8
"DP","0","FT","FT",NA,"Z2","Z3","Z2","Z2","Z5","In",1387,252,"Z2_Z12_Z7_Z10_Z9_Z8_Z7_Z13",8
"F","1","BS","FT","Z2","Z3","Z2","Z5","Z5","Z4","In",1388,252,"Z2_Z12_Z7_Z10_Z9_Z8_Z7_Z13",8
"DP","0","BT","BS","Z3","Z2","Z5","Z4","Z4","Z3","In",1389,252,"Z2_Z12_Z7_Z10_Z9_Z8_Z7_Z13",8
"F","1","FT","BT","Z2","Z5","Z4","Z3","Z3","Z2","In",1390,252,"Z2_Z12_Z7_Z10_Z9_Z8_Z7_Z13",8
"DP","0","FT","FT","Z5","Z4","Z3","Z2","Z2","Z4","Long",1391,252,"Z2_Z12_Z7_Z10_Z9_Z8_Z7_Z13",8
"F","0","FS",NA,NA,NA,NA,"Z2","Z2","Z5","Out",1393,253,"Z2_Z14",2
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",1397,255,"Z5_Z9_Z10_Z8_Z10",5
"DP","1","FT","BS",NA,NA,"Z5","Z4","Z4","Z5","In",1398,255,"Z5_Z9_Z10_Z8_Z10",5
"F","0","BS","FT",NA,"Z5","Z4","Z5","Z5","Z3","In",1399,255,"Z5_Z9_Z10_Z8_Z10",5
"DP","1","FT","BS","Z5","Z4","Z5","Z3","Z3","Z5","In",1400,255,"Z5_Z9_Z10_Z8_Z10",5
"F","0","FT",NA,NA,NA,NA,"Z5","Z5","Z3","In",1402,256,"Z5_Z8_Z7_Z3",4
"DP","1","FS","FT",NA,NA,"Z5","Z3","Z3","Z2","In",1403,256,"Z5_Z8_Z7_Z3",4
"F","0","FS",NA,NA,NA,NA,"Z2","Z2","Z3","In",1406,257,"Z2_Z3_Z10",3
"DP","1","FT","FS",NA,NA,"Z2","Z3","Z3","Z5","In",1407,257,"Z2_Z3_Z10",3
"DP","0","BT",NA,NA,NA,NA,"Z5","Z5","Z4","In",1409,258,"Z5_Z13_Z9_Z9",4
"F","1","FT","BT",NA,NA,"Z5","Z4","Z4","Z4","In",1410,258,"Z5_Z13_Z9_Z9",4
"F","0","FT",NA,NA,NA,NA,"Z4","Z4","Z4","In",1413,259,"Z4_Z9_Z8_Z12_Z10_Z10_Z10_Z9_Z10_Z9_Z7_Z7",12
"DP","1","FT","FT",NA,NA,"Z4","Z4","Z4","Z3","In",1414,259,"Z4_Z9_Z8_Z12_Z10_Z10_Z10_Z9_Z10_Z9_Z7_Z7",12
"F","0","FT","FT",NA,"Z4","Z4","Z3","Z3","Z3","In",1415,259,"Z4_Z9_Z8_Z12_Z10_Z10_Z10_Z9_Z10_Z9_Z7_Z7",12
"DP","1","FS","FT","Z4","Z4","Z3","Z3","Z3","Z5","In",1416,259,"Z4_Z9_Z8_Z12_Z10_Z10_Z10_Z9_Z10_Z9_Z7_Z7",12
"F","0","BS","FS","Z4","Z3","Z3","Z5","Z5","Z5","In",1417,259,"Z4_Z9_Z8_Z12_Z10_Z10_Z10_Z9_Z10_Z9_Z7_Z7",12
"DP","1","BT","BS","Z3","Z3","Z5","Z5","Z5","Z5","In",1418,259,"Z4_Z9_Z8_Z12_Z10_Z10_Z10_Z9_Z10_Z9_Z7_Z7",12
"F","0","BS","BT","Z3","Z5","Z5","Z5","Z5","Z4","In",1419,259,"Z4_Z9_Z8_Z12_Z10_Z10_Z10_Z9_Z10_Z9_Z7_Z7",12
"DP","1","FT","BS","Z5","Z5","Z5","Z4","Z4","Z5","In",1420,259,"Z4_Z9_Z8_Z12_Z10_Z10_Z10_Z9_Z10_Z9_Z7_Z7",12
"F","0","BT","FT","Z5","Z5","Z4","Z5","Z5","Z4","In",1421,259,"Z4_Z9_Z8_Z12_Z10_Z10_Z10_Z9_Z10_Z9_Z7_Z7",12
"DP","1","BT","BT","Z5","Z4","Z5","Z4","Z4","Z2","In",1422,259,"Z4_Z9_Z8_Z12_Z10_Z10_Z10_Z9_Z10_Z9_Z7_Z7",12
"F","0","FS","BT","Z4","Z5","Z4","Z2","Z2","Z2","Out",1423,259,"Z4_Z9_Z8_Z12_Z10_Z10_Z10_Z9_Z10_Z9_Z7_Z7",12
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",1425,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"DP","1","FT","BS",NA,NA,"Z3","Z4","Z4","Z3","In",1426,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"F","0","FT","FT",NA,"Z3","Z4","Z3","Z3","Z5","In",1427,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"DP","1","BT","FT","Z3","Z4","Z3","Z5","Z5","Z4","In",1428,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"F","0","FT","BT","Z4","Z3","Z5","Z4","Z4","Z3","In",1429,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"DP","1","FT","FT","Z3","Z5","Z4","Z3","Z3","Z4","In",1430,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"F","0","FT","FT","Z5","Z4","Z3","Z4","Z4","Z2","In",1431,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"DP","1","FT","FT","Z4","Z3","Z4","Z2","Z2","Z3","In",1432,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"F","0","FT","FT","Z3","Z4","Z2","Z3","Z2","Z2","In",1433,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"DP","1","FT","FT","Z4","Z2","Z3","Z2","Z2","Z5","In",1434,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"F","0","BS","FT","Z2","Z3","Z2","Z5","Z5","Z5","In",1435,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"DP","1","FT","BS","Z3","Z2","Z5","Z5","Z5","Z5","In",1436,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"F","0","BS","FT","Z2","Z5","Z5","Z5","Z5","Z2","Long",1437,260,"Z3_Z9_Z12_Z14_Z9_Z12_Z13_Z7_Z3_Z7_Z5_Z10_Z10_Z11",14
"DP","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",1441,262,"Z3_Z4_Z10_Z2",4
"F","1","FT","BS",NA,NA,"Z3","Z4","Z4","Z5","In",1442,262,"Z3_Z4_Z10_Z2",4
"DP","0","BL","FT",NA,"Z3","Z4","Z5","Z5","Z2","Wide",1443,262,"Z3_Z4_Z10_Z2",4
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",1445,263,"Z5_Z9_Z10_Z13_Z10_Z9_Z8_Z10",8
"DP","1","FT","BS",NA,NA,"Z5","Z4","Z5","Z5","In",1446,263,"Z5_Z9_Z10_Z13_Z10_Z9_Z8_Z10",8
"F","0","BS","FT",NA,"Z5","Z4","Z5","Z5","Z4","In",1447,263,"Z5_Z9_Z10_Z13_Z10_Z9_Z8_Z10",8
"DP","1","FS","BS","Z5","Z4","Z5","Z4","Z4","Z5","In",1448,263,"Z5_Z9_Z10_Z13_Z10_Z9_Z8_Z10",8
"F","0","BS","FS","Z4","Z5","Z4","Z5","Z5","Z4","In",1449,263,"Z5_Z9_Z10_Z13_Z10_Z9_Z8_Z10",8
"DP","1","FT","BS","Z5","Z4","Z5","Z4","Z4","Z3","In",1450,263,"Z5_Z9_Z10_Z13_Z10_Z9_Z8_Z10",8
"F","0","FT","FT","Z4","Z5","Z4","Z3","Z3","Z5","Wide",1451,263,"Z5_Z9_Z10_Z13_Z10_Z9_Z8_Z10",8
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",1453,264,"Z3_Z9_Z9_Z10",4
"DP","1","FT","BS",NA,NA,"Z3","Z4","Z4","Z4","In",1454,264,"Z3_Z9_Z9_Z10",4
"F","0","FT","FT",NA,"Z3","Z4","Z4","Z4","Z5","Wide",1455,264,"Z3_Z9_Z9_Z10",4
"F","0","BT",NA,NA,NA,NA,"Z3","Z3","Z5","In",1457,265,"Z3_Z10_Z13_Z9_Z14",5
"DP","1","BT","BT",NA,NA,"Z3","Z5","Z5","Z4","In",1458,265,"Z3_Z10_Z13_Z9_Z14",5
"F","0","FT","BT",NA,"Z3","Z5","Z4","Z4","Z4","In",1459,265,"Z3_Z10_Z13_Z9_Z14",5
"DP","1","FT","FT","Z3","Z5","Z4","Z4","Z4","Z5","In",1460,265,"Z3_Z10_Z13_Z9_Z14",5
"F","0","FT",NA,NA,NA,NA,"Z5","Z5","Z5","Wide",1462,266,"Z5_Z10",2
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z2","In",1464,267,"Z3_Z2_Z7_Z3_Z8",5
"DP","1","FT","BS",NA,NA,"Z3","Z2","Z2","Z2","In",1465,267,"Z3_Z2_Z7_Z3_Z8",5
"F","0","FS","FT",NA,"Z3","Z2","Z2","Z2","Z3","In",1466,267,"Z3_Z2_Z7_Z3_Z8",5
"F","0","FT",NA,NA,NA,NA,"Z4","Z4","Z3","In",1469,268,"Z4_Z8_Z10_Z5_Z14_Z7",6
"DP","1","FT","FT",NA,NA,"Z4","Z3","Z3","Z5","In",1470,268,"Z4_Z8_Z10_Z5_Z14_Z7",6
"F","0","BS","FT",NA,"Z4","Z3","Z5","Z5","Z5","In",1471,268,"Z4_Z8_Z10_Z5_Z14_Z7",6
"DP","1","BS","BS","Z4","Z3","Z5","Z5","Z5","Z5","In",1472,268,"Z4_Z8_Z10_Z5_Z14_Z7",6
"F","0","BS","BS","Z3","Z5","Z5","Z5","Z5","Z2","Wide",1473,268,"Z4_Z8_Z10_Z5_Z14_Z7",6
"F","0","BT",NA,NA,NA,NA,"Z3","Z3","Z3","In",1475,269,"Z3_Z8_Z10_Z11",4
"DP","1","FT","BT",NA,NA,"Z3","Z3","Z3","Z5","In",1476,269,"Z3_Z8_Z10_Z11",4
"F","0","BS","FT",NA,"Z3","Z3","Z5","Z5","Z2","Out",1477,269,"Z3_Z8_Z10_Z11",4
"DP","0","FS",NA,NA,NA,NA,"Z2","Z2","Z5","Long",1479,270,"Z2_Z14",2
"DP","0","FT",NA,NA,NA,NA,"Z4","Z3","Z4","In",1481,271,"Z4_Z9_Z10_Z5_Z7",5
"F","1","FT","FT",NA,NA,"Z4","Z4","Z4","Z5","In",1482,271,"Z4_Z9_Z10_Z5_Z7",5
"DP","0","BT","FT",NA,"Z4","Z4","Z5","Z5","Z5","In",1483,271,"Z4_Z9_Z10_Z5_Z7",5
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z2","In",1486,272,"Z2_Z7",2
"DP","0","FT",NA,NA,NA,NA,"Z4","Z4","Z4","In",1488,273,"Z4_Z9_Z11",3
"F","1","FT","FT",NA,NA,"Z4","Z4","Z4","Z2","Long",1489,273,"Z4_Z9_Z11",3
"DP","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",1491,274,"Z2_Z12_Z9_Z13_Z12_Z3_Z2_Z7",8
"F","1","FS","FT",NA,NA,"Z2","Z3","Z3","Z4","In",1492,274,"Z2_Z12_Z9_Z13_Z12_Z3_Z2_Z7",8
"DP","0","FT","FS",NA,"Z2","Z3","Z4","Z3","Z4","In",1493,274,"Z2_Z12_Z9_Z13_Z12_Z3_Z2_Z7",8
"F","1","FT","FT","Z2","Z3","Z4","Z4","Z4","Z3","In",1494,274,"Z2_Z12_Z9_Z13_Z12_Z3_Z2_Z7",8
"DP","0","FT","FT","Z3","Z4","Z4","Z3","Z3","Z3","In",1495,274,"Z2_Z12_Z9_Z13_Z12_Z3_Z2_Z7",8
"F","1","FT","FT","Z4","Z4","Z3","Z3","Z3","Z2","In",1496,274,"Z2_Z12_Z9_Z13_Z12_Z3_Z2_Z7",8
"DP","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",1499,275,"Z5_Z9_Z7_Z2",4
"F","1","FT","BS",NA,NA,"Z5","Z4","Z4","Z2","In",1500,275,"Z5_Z9_Z7_Z2",4
"DP","0","FT","FT",NA,"Z5","Z4","Z2","Z2","Z2","In",1501,275,"Z5_Z9_Z7_Z2",4
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z4","In",1503,276,"Z2_Z13_Z10_Z10_Z10_Z7",6
"DP","1","BS","FT",NA,NA,"Z2","Z4","Z4","Z5","In",1504,276,"Z2_Z13_Z10_Z10_Z10_Z7",6
"F","0","BS","BS",NA,"Z2","Z4","Z5","Z5","Z5","In",1505,276,"Z2_Z13_Z10_Z10_Z10_Z7",6
"DP","1","BT","BS","Z2","Z4","Z5","Z5","Z5","Z5","In",1506,276,"Z2_Z13_Z10_Z10_Z10_Z7",6
"F","0","BT","BT","Z4","Z5","Z5","Z5","Z5","Z2","In",1507,276,"Z2_Z13_Z10_Z10_Z10_Z7",6
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z5","In",1509,277,"Z5_Z5_Z14_Z12_Z7_Z7_Z9_Z10_Z10_Z7",10
"DP","1","BT","BS",NA,NA,"Z5","Z5","Z5","Z5","In",1510,277,"Z5_Z5_Z14_Z12_Z7_Z7_Z9_Z10_Z10_Z7",10
"F","0","BT","BT",NA,"Z5","Z5","Z5","Z5","Z3","In",1511,277,"Z5_Z5_Z14_Z12_Z7_Z7_Z9_Z10_Z10_Z7",10
"DP","1","FT","BT","Z5","Z5","Z5","Z3","Z3","Z2","In",1512,277,"Z5_Z5_Z14_Z12_Z7_Z7_Z9_Z10_Z10_Z7",10
"F","0","FT","FT","Z5","Z5","Z3","Z2","Z2","Z2","In",1513,277,"Z5_Z5_Z14_Z12_Z7_Z7_Z9_Z10_Z10_Z7",10
"DP","1","FT","FT","Z5","Z3","Z2","Z2","Z2","Z4","In",1514,277,"Z5_Z5_Z14_Z12_Z7_Z7_Z9_Z10_Z10_Z7",10
"F","0","BS","FT","Z3","Z2","Z2","Z4","Z4","Z5","In",1515,277,"Z5_Z5_Z14_Z12_Z7_Z7_Z9_Z10_Z10_Z7",10
"DP","1","BS","BS","Z2","Z2","Z4","Z4","Z5","Z5","In",1516,277,"Z5_Z5_Z14_Z12_Z7_Z7_Z9_Z10_Z10_Z7",10
"F","0","FT","BS","Z2","Z4","Z5","Z5","Z5","Z2","Wide",1517,277,"Z5_Z5_Z14_Z12_Z7_Z7_Z9_Z10_Z10_Z7",10
"F","0","BS",NA,NA,NA,NA,"Z3","Z3","Z4","In",1519,278,"Z3_Z9_Z11_Z7_Z10_Z17_Z5",7
"DP","1","BT","BS",NA,NA,"Z3","Z4","Z4","Z2","In",1520,278,"Z3_Z9_Z11_Z7_Z10_Z17_Z5",7
"F","0","FL","BT",NA,"Z3","Z4","Z2","Z2","Z2","In",1521,278,"Z3_Z9_Z11_Z7_Z10_Z17_Z5",7
"DP","1","FO","FL","Z3","Z4","Z2","Z2","Z2","Z5","In",1522,278,"Z3_Z9_Z11_Z7_Z10_Z17_Z5",7
"F","0","BS","FO","Z4","Z2","Z2","Z5","Z5","Z6","In",1523,278,"Z3_Z9_Z11_Z7_Z10_Z17_Z5",7
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","In",1526,279,"Z5_Z4_Z7",3
"DP","1","FT","BS",NA,NA,"Z5","Z4","Z5","Z2","In",1527,279,"Z5_Z4_Z7",3
